"","date","rec_group_adjusted_new","individuals_at_receiver","total_individuals","proportion","avg_depth"
"2043",2023-09-27,"North shore",1,8,12.5,7.43172328767123
"2044",2023-09-27,"West End",5,8,62.5,8.98366899391641
"2045",2023-09-28,"Bayfront area",1,8,12.5,1.29187272727273
"2046",2023-09-28,"Central",1,8,12.5,13.9290571428571
"2047",2023-09-28,"Cootes Paradise",1,8,12.5,17.2798
"2048",2023-09-28,"North shore",1,8,12.5,6.18796842105263
"2049",2023-09-28,"West End",4,8,50,10.1603191544747
"2050",2023-09-29,"Central",1,8,12.5,12.8951854166667
"2051",2023-09-29,"Cootes Paradise",1,8,12.5,9.44936666666667
"2052",2023-09-29,"North shore",1,8,12.5,7.09468413284133
"2053",2023-09-29,"West End",5,8,62.5,8.53968808532688
"2054",2023-09-30,"Central",1,8,12.5,12.6020789473684
"2055",2023-09-30,"Cootes Paradise",1,8,12.5,NA
"2056",2023-09-30,"North shore",1,8,12.5,6.30245346534653
"2057",2023-09-30,"West End",5,8,62.5,8.55807943614992
"2058",2023-10-01,"Bayfront area",2,8,25,3.51302458107796
"2059",2023-10-01,"Central",1,8,12.5,13.2014304347826
"2060",2023-10-01,"Cootes Paradise",1,8,12.5,NA
"2061",2023-10-01,"North shore",1,8,12.5,NA
"2062",2023-10-01,"West End",3,8,37.5,8.41716146464062
"2063",2023-10-02,"Bayfront area",1,8,12.5,1.19676221198157
"2064",2023-10-02,"Carrolls Bay",3,8,37.5,8.1987562564442
"2065",2023-10-02,"Central",1,8,12.5,13.65154
"2066",2023-10-02,"Cootes Paradise",1,8,12.5,NA
"2067",2023-10-02,"North shore",1,8,12.5,2.27084
"2068",2023-10-02,"West End",1,8,12.5,6.09629473165928
"2069",2023-10-03,"Carrolls Bay",3,8,37.5,8.22732454910145
"2070",2023-10-03,"Central",1,8,12.5,NA
"2071",2023-10-03,"Cootes Paradise",1,8,12.5,NA
"2072",2023-10-03,"North shore",1,8,12.5,9.50590410958904
"2073",2023-10-03,"West End",2,8,25,5.9065242563213
"2074",2023-10-04,"Bayfront area",1,8,12.5,0.851547150259067
"2075",2023-10-04,"Carrolls Bay",2,8,25,6.18306503058104
"2076",2023-10-04,"Central",1,8,12.5,NA
"2077",2023-10-04,"Cootes Paradise",1,8,12.5,NA
"2078",2023-10-04,"North shore",1,8,12.5,9.02840408163265
"2079",2023-10-04,"West End",2,8,25,8.89343241635688
"2080",2023-10-05,"Bayfront area",1,8,12.5,3.89301142857143
"2081",2023-10-05,"Carrolls Bay",2,8,25,5.77717212660087
"2082",2023-10-05,"Central",1,8,12.5,NA
"2083",2023-10-05,"Cootes Paradise",1,8,12.5,NA
"2084",2023-10-05,"North shore",1,8,12.5,NA
"2085",2023-10-05,"West End",2,8,25,8.28252617829205
"2086",2023-10-06,"Carrolls Bay",2,8,25,5.48317347578348
"2087",2023-10-06,"Central",1,8,12.5,3.0078
"2088",2023-10-06,"Cootes Paradise",1,8,12.5,NA
"2089",2023-10-06,"North shore",1,8,12.5,8.2829867768595
"2090",2023-10-06,"West End",3,8,37.5,7.11517090313778
"2091",2023-10-07,"Carrolls Bay",3,8,37.5,6.67331179780413
"2092",2023-10-07,"Central",1,8,12.5,13.5121424242424
"2093",2023-10-07,"North shore",1,8,12.5,6.79145842696629
"2094",2023-10-07,"West End",3,8,37.5,6.06902227569096
"2095",2023-10-08,"Carrolls Bay",2,8,25,3.86586866834171
"2096",2023-10-08,"Central",1,8,12.5,13.4782269230769
"2097",2023-10-08,"North shore",1,8,12.5,5.58588301886792
"2098",2023-10-08,"West End",4,8,50,7.10578372419333
"2099",2023-10-09,"Bayfront area",1,8,12.5,4.21359717425432
"2100",2023-10-09,"Carrolls Bay",2,8,25,7.6333993902439
"2101",2023-10-09,"Central",1,8,12.5,12.6229
"2102",2023-10-09,"North shore",1,8,12.5,7.1326
"2103",2023-10-09,"West End",3,8,37.5,9.36914182281624
"2104",2023-10-10,"Carrolls Bay",2,8,25,3.95548011363636
"2105",2023-10-10,"Central",1,8,12.5,11.721301754386
"2106",2023-10-10,"North shore",1,8,12.5,8.63412727272727
"2107",2023-10-10,"West End",4,8,50,7.6493112092087
"2108",2023-10-11,"Carrolls Bay",2,8,25,3.42668558009229
"2109",2023-10-11,"Central",1,8,12.5,13.6300971428571
"2110",2023-10-11,"North shore",1,8,12.5,7.2566
"2111",2023-10-11,"West End",4,8,50,8.28214185327836
"2112",2023-10-12,"Carrolls Bay",1,7,14.2857142857143,NA
"2113",2023-10-12,"Central",1,7,14.2857142857143,NA
"2114",2023-10-12,"North shore",1,7,14.2857142857143,8.23161679389313
"2115",2023-10-12,"West End",4,7,57.1428571428571,9.16980020398289
"2116",2023-10-13,"Carrolls Bay",1,7,14.2857142857143,NA
"2117",2023-10-13,"Central",1,7,14.2857142857143,NA
"2118",2023-10-13,"North shore",1,7,14.2857142857143,8.3798
"2119",2023-10-13,"West End",4,7,57.1428571428571,9.14980145360081
"2120",2023-10-14,"Carrolls Bay",1,5,20,NA
"2121",2023-10-14,"Central",1,5,20,12.4517
"2122",2023-10-14,"North shore",1,5,20,8.51968148148148
"2123",2023-10-14,"West End",2,5,40,11.2681815702928
"2124",2023-10-15,"Carrolls Bay",1,5,20,6.53860747663551
"2125",2023-10-15,"Central",1,5,20,11.6310631578947
"2126",2023-10-15,"North shore",1,5,20,7.0686
"2127",2023-10-15,"West End",2,5,40,11.2716402093563
"2128",2023-10-16,"Carrolls Bay",1,4,25,6.425444
"2129",2023-10-16,"Central",1,4,25,NA
"2130",2023-10-16,"West End",2,4,50,10.7137217399329
"2131",2023-10-17,"Carrolls Bay",1,4,25,5.89738918918919
"2132",2023-10-17,"Central",1,4,25,11.3518545454545
"2133",2023-10-17,"West End",2,4,50,9.93797778762744
"2134",2023-10-18,"Carrolls Bay",1,4,25,NA
"2135",2023-10-18,"Central",1,4,25,10.2808631578947
"2136",2023-10-18,"West End",2,4,50,10.2758545809807
"2137",2023-10-19,"Carrolls Bay",1,4,25,7.03004734042553
"2138",2023-10-19,"Central",1,4,25,11.4507714285714
"2139",2023-10-19,"West End",2,4,50,10.7750421322977
"2140",2023-10-20,"Carrolls Bay",1,4,25,7.4370312
"2141",2023-10-20,"Central",1,4,25,11.9781341463415
"2142",2023-10-20,"West End",2,4,50,10.1843610346346
"2143",2023-10-21,"Carrolls Bay",1,4,25,6.75902872340426
"2144",2023-10-21,"Central",1,4,25,11.5108037037037
"2145",2023-10-21,"West End",2,4,50,9.71952975326097
"2146",2023-10-22,"Carrolls Bay",1,4,25,6.44933376623377
"2147",2023-10-22,"Central",1,4,25,NA
"2148",2023-10-22,"West End",2,4,50,9.09542342557352
"2149",2023-10-23,"Central",1,4,25,NA
"2150",2023-10-23,"West End",3,4,75,10.1862650909225
"2151",2023-10-24,"Central",1,4,25,11.3475421052632
"2152",2023-10-24,"West End",3,4,75,10.1145746712754
"2153",2023-10-25,"Central",1,4,25,10.9975076923077
"2154",2023-10-25,"West End",3,4,75,10.2580551225156
"2155",2023-10-26,"Central",1,4,25,12.1138770833333
"2156",2023-10-26,"West End",3,4,75,10.3241831034246
"2157",2023-10-27,"Central",1,4,25,10.0742222222222
"2158",2023-10-27,"West End",3,4,75,9.63610513018031
"2159",2023-10-28,"Carrolls Bay",1,4,25,8.09710316205534
"2160",2023-10-28,"Central",1,4,25,8.5726
"2161",2023-10-28,"West End",2,4,50,7.68848289805585
"2162",2023-10-29,"Central",1,4,25,12.2660692307692
"2163",2023-10-29,"West End",3,4,75,8.88895450861422
"2164",2023-10-30,"Central",1,4,25,7.971
"2165",2023-10-30,"West End",3,4,75,10.0080639432961
"2166",2023-10-31,"Central",1,4,25,11.2856928571429
"2167",2023-10-31,"West End",3,4,75,8.89027139715907
"2168",2023-11-01,"Central",1,4,25,NA
"2169",2023-11-01,"West End",3,4,75,9.49035660346373
"2170",2023-11-02,"Central",1,4,25,8.99873333333333
"2171",2023-11-02,"West End",3,4,75,8.56873104736323
"2172",2023-11-03,"Central",1,4,25,NA
"2173",2023-11-03,"West End",3,4,75,8.11316636039419
"2174",2023-11-04,"Central",1,4,25,NA
"2175",2023-11-04,"West End",3,4,75,9.75732771756437
"2176",2023-11-05,"Central",1,4,25,NA
"2177",2023-11-05,"West End",3,4,75,9.059156325992
"2178",2023-11-06,"Central",1,4,25,NA
"2179",2023-11-06,"West End",3,4,75,8.33092662841686
"2180",2023-11-07,"Central",1,4,25,8.41975
"2181",2023-11-07,"West End",3,4,75,7.7289037643928
"2182",2023-11-08,"Central",1,4,25,11.1643
"2183",2023-11-08,"West End",3,4,75,8.43127621828629
"2184",2023-11-09,"Central",1,4,25,NA
"2185",2023-11-09,"West End",3,4,75,8.24193398201945
"2186",2023-11-10,"Central",1,4,25,NA
"2187",2023-11-10,"West End",3,4,75,7.64758548572798
"2188",2023-11-11,"Central",1,4,25,NA
"2189",2023-11-11,"West End",3,4,75,8.37661117655582
"2190",2023-11-12,"Central",1,4,25,NA
"2191",2023-11-12,"West End",3,4,75,8.41633671638245
"2192",2023-11-13,"Central",1,4,25,NA
"2193",2023-11-13,"West End",3,4,75,7.92959313308596
"2194",2023-11-14,"Central",1,4,25,NA
"2195",2023-11-14,"West End",3,4,75,7.76060972087038
"2196",2023-11-15,"Central",1,4,25,NA
"2197",2023-11-15,"West End",3,4,75,7.78758527162728
"2198",2023-11-16,"Central",1,4,25,3.3086
"2199",2023-11-16,"West End",3,4,75,7.97693854094219
"2200",2023-11-17,"Central",1,4,25,NA
"2201",2023-11-17,"West End",3,4,75,8.29703380129122
"2202",2023-11-18,"Central",1,4,25,NA
"2203",2023-11-18,"West End",3,4,75,7.67901153724129
"2204",2023-11-19,"Central",1,4,25,NA
"2205",2023-11-19,"West End",3,4,75,7.64354198460287
"2206",2023-11-20,"Central",1,4,25,NA
"2207",2023-11-20,"West End",3,4,75,7.67766005645285
"2208",2023-11-21,"Central",1,4,25,NA
"2209",2023-11-21,"West End",3,4,75,7.36164443308946
"2210",2023-11-22,"Central",1,4,25,NA
"2211",2023-11-22,"West End",3,4,75,7.16106021632839
"2212",2023-11-23,"Central",1,4,25,NA
"2213",2023-11-23,"West End",3,4,75,6.55624770039784
"2214",2023-11-24,"Central",1,4,25,NA
"2215",2023-11-24,"West End",3,4,75,6.72920736969648
"2216",2023-11-25,"Central",1,4,25,NA
"2217",2023-11-25,"West End",3,4,75,6.27644744521957
"2218",2023-11-26,"Central",1,4,25,NA
"2219",2023-11-26,"West End",3,4,75,6.02827092000765
"2220",2023-11-27,"Central",1,4,25,NA
"2221",2023-11-27,"West End",3,4,75,6.3786561665991
"2222",2023-11-28,"Central",1,4,25,NA
"2223",2023-11-28,"West End",3,4,75,6.10290537302601
"2224",2023-11-29,"Central",1,4,25,NA
"2225",2023-11-29,"West End",3,4,75,5.67176532214564
"2226",2023-11-30,"Central",1,4,25,NA
"2227",2023-11-30,"West End",3,4,75,5.49003330619323
"2228",2023-12-01,"Central",1,4,25,NA
"2229",2023-12-01,"West End",3,4,75,5.36695490182868
"2230",2023-12-02,"Central",1,4,25,NA
"2231",2023-12-02,"West End",3,4,75,6.02154251853165
"2232",2023-12-03,"Central",1,4,25,NA
"2233",2023-12-03,"West End",3,4,75,6.05299144594722
"2234",2023-12-04,"Central",1,4,25,NA
"2235",2023-12-04,"West End",3,4,75,5.61371657476619
"2236",2023-12-05,"Central",1,4,25,NA
"2237",2023-12-05,"West End",3,4,75,5.64827729472131
"2238",2023-12-06,"Central",1,4,25,NA
"2239",2023-12-06,"West End",3,4,75,5.5820129508008
"2240",2023-12-07,"Central",1,4,25,NA
"2241",2023-12-07,"West End",3,4,75,5.40308461800638
"2242",2023-12-08,"Central",1,4,25,NA
"2243",2023-12-08,"West End",3,4,75,5.1217375965501
"2244",2023-12-09,"Central",1,4,25,NA
"2245",2023-12-09,"West End",3,4,75,5.17353554986633
"2246",2023-12-10,"Central",1,4,25,NA
"2247",2023-12-10,"West End",3,4,75,4.89501961294015
"2248",2023-12-11,"Central",1,4,25,NA
"2249",2023-12-11,"West End",3,4,75,5.02448030467898
"2250",2023-12-12,"Central",1,4,25,NA
"2251",2023-12-12,"West End",3,4,75,5.39089152946243
"2252",2023-12-13,"Central",1,4,25,NA
"2253",2023-12-13,"West End",3,4,75,5.40991223330858
"2254",2023-12-14,"Central",1,4,25,NA
"2255",2023-12-14,"West End",3,4,75,4.95036031434327
"2256",2023-12-15,"Central",1,4,25,NA
"2257",2023-12-15,"West End",3,4,75,5.07495707758387
"2258",2023-12-16,"Central",1,4,25,NA
"2259",2023-12-16,"West End",3,4,75,4.78256273499025
"2260",2023-12-17,"Central",1,4,25,NA
"2261",2023-12-17,"West End",3,4,75,4.94710008964557
"2262",2023-12-18,"Central",1,4,25,NA
"2263",2023-12-18,"West End",3,4,75,4.88873226727144
"2264",2023-12-19,"Central",1,4,25,NA
"2265",2023-12-19,"West End",3,4,75,5.11363179813907
"2266",2023-12-20,"Central",1,4,25,NA
"2267",2023-12-20,"West End",3,4,75,4.71329383700152
"2268",2023-12-21,"Central",1,4,25,NA
"2269",2023-12-21,"West End",3,4,75,4.82921771574863
"2270",2023-12-22,"Central",1,4,25,NA
"2271",2023-12-22,"West End",3,4,75,4.99078959190324
"2272",2023-12-23,"Central",1,4,25,NA
"2273",2023-12-23,"West End",3,4,75,4.79290228495616
"2274",2023-12-24,"Central",1,4,25,NA
"2275",2023-12-24,"West End",3,4,75,4.69543139710444
"2276",2023-12-25,"Central",1,4,25,NA
"2277",2023-12-25,"West End",3,4,75,5.04008814539043
"2278",2023-12-26,"Central",1,4,25,NA
"2279",2023-12-26,"West End",3,4,75,4.85592999625015
"2280",2023-12-27,"Central",1,4,25,NA
"2281",2023-12-27,"West End",3,4,75,4.86888619699678
"2282",2023-12-28,"Central",1,4,25,NA
"2283",2023-12-28,"West End",3,4,75,4.74176496154558
"2284",2023-12-29,"Central",1,4,25,NA
"2285",2023-12-29,"West End",3,4,75,4.83178218517826
"2286",2023-12-30,"Central",1,4,25,NA
"2287",2023-12-30,"West End",3,4,75,4.52358670442483
"2288",2023-12-31,"Central",1,4,25,NA
"2289",2023-12-31,"West End",3,4,75,4.90098077373591
"2290",2024-01-01,"Central",1,4,25,NA
"2291",2024-01-01,"West End",3,4,75,4.94088502720336
"2292",2024-01-02,"Central",1,4,25,NA
"2293",2024-01-02,"West End",3,4,75,4.24758713505668
"2294",2024-01-03,"Central",1,4,25,NA
"2295",2024-01-03,"West End",3,4,75,4.06779632129938
"2296",2024-01-04,"Central",1,4,25,NA
"2297",2024-01-04,"West End",3,4,75,4.06954544144008
"2298",2024-01-05,"Central",1,4,25,NA
"2299",2024-01-05,"West End",3,4,75,3.99807000792943
"2300",2024-01-06,"Central",1,4,25,NA
"2301",2024-01-06,"North shore",1,4,25,4.08713183391004
"2302",2024-01-06,"West End",2,4,50,4.11103078889577
"2303",2024-01-07,"Central",1,4,25,NA
"2304",2024-01-07,"West End",3,4,75,4.27022033648709
"2305",2024-01-08,"Central",1,4,25,NA
"2306",2024-01-08,"West End",3,4,75,4.03258497651597
"2307",2024-01-09,"Central",1,4,25,NA
"2308",2024-01-09,"West End",3,4,75,4.06767599118239
"2309",2024-01-10,"Central",1,4,25,NA
"2310",2024-01-10,"West End",3,4,75,3.83094538241037
"2311",2024-01-11,"Central",2,4,50,4.06753161993769
"2312",2024-01-11,"West End",2,4,50,3.49815468691342
"2313",2024-01-12,"Central",1,4,25,NA
"2314",2024-01-12,"East End",1,4,25,4.442335
"2315",2024-01-12,"West End",2,4,50,3.60827938820574
"2316",2024-01-13,"Central",1,4,25,NA
"2317",2024-01-13,"North shore",1,4,25,4.423816875
"2318",2024-01-13,"West End",2,4,50,4.16453540288862
"2319",2024-01-14,"Central",1,4,25,NA
"2320",2024-01-14,"East End",1,4,25,3.9315427230047
"2321",2024-01-14,"West End",2,4,50,4.14308221240256
"2322",2024-01-15,"Central",1,4,25,NA
"2323",2024-01-15,"East End",1,4,25,4.40866956521739
"2324",2024-01-15,"West End",2,4,50,4.62451358241809
"2325",2024-01-16,"Central",1,4,25,NA
"2326",2024-01-16,"North shore",1,4,25,4.26742929292929
"2327",2024-01-16,"West End",2,4,50,6.67326326396817
"2328",2024-01-17,"Central",1,4,25,NA
"2329",2024-01-17,"East End",1,4,25,3.90998941605839
"2330",2024-01-17,"West End",2,4,50,5.46406606620454
"2331",2024-01-18,"Central",1,4,25,NA
"2332",2024-01-18,"East End",1,4,25,3.75243899371069
"2333",2024-01-18,"West End",2,4,50,7.16959707761949
"2334",2024-01-19,"Central",1,4,25,NA
"2335",2024-01-19,"East End",1,4,25,3.72025955414013
"2336",2024-01-19,"West End",2,4,50,7.05274359073291
"2337",2024-01-20,"Central",1,4,25,NA
"2338",2024-01-20,"North shore",1,4,25,3.19862952380952
"2339",2024-01-20,"West End",2,4,50,5.16655942403178
"2340",2024-01-21,"Central",1,4,25,NA
"2341",2024-01-21,"East End",1,4,25,2.9355025
"2342",2024-01-21,"West End",2,4,50,4.69520390711902
"2343",2024-01-22,"Central",1,4,25,NA
"2344",2024-01-22,"East End",1,4,25,1.78665774193548
"2345",2024-01-22,"West End",2,4,50,4.79912799514563
"2346",2024-01-23,"Central",1,4,25,NA
"2347",2024-01-23,"North shore",1,4,25,1.71920114503817
"2348",2024-01-23,"West End",2,4,50,4.7019626770408
"2349",2024-01-24,"Bayfront area",1,4,25,2.47517866666667
"2350",2024-01-24,"Central",1,4,25,NA
"2351",2024-01-24,"North shore",1,4,25,2.83238636363636
"2352",2024-01-24,"West End",1,4,25,7.01105452631579
"2353",2024-01-25,"Central",1,4,25,1.59996
"2354",2024-01-25,"West End",3,4,75,3.80497707779546
"2355",2024-01-26,"Central",1,4,25,NA
"2356",2024-01-26,"West End",3,4,75,3.96511727206334
"2357",2024-01-27,"Central",1,4,25,NA
"2358",2024-01-27,"West End",3,4,75,4.49572436211768
"2359",2024-01-28,"Bayfront area",1,4,25,2.40915423728814
"2360",2024-01-28,"Central",1,4,25,NA
"2361",2024-01-28,"West End",2,4,50,4.89375218990999
"2362",2024-01-29,"Central",1,4,25,NA
"2363",2024-01-29,"West End",3,4,75,4.09106858921881
"2364",2024-01-30,"Bayfront area",1,4,25,1.92572607734807
"2365",2024-01-30,"Central",1,4,25,NA
"2366",2024-01-30,"West End",2,4,50,5.02863376273427
"2367",2024-01-31,"Bayfront area",1,4,25,1.68936078717201
"2368",2024-01-31,"Central",1,4,25,NA
"2369",2024-01-31,"West End",2,4,50,4.99925627934776
"2370",2024-02-01,"Central",1,4,25,NA
"2371",2024-02-01,"West End",3,4,75,3.96836903674544
"2372",2024-02-02,"Central",1,4,25,NA
"2373",2024-02-02,"North shore",1,4,25,2.88805470198676
"2374",2024-02-02,"West End",2,4,50,4.99453496503497
"2375",2024-02-03,"Central",1,4,25,NA
"2376",2024-02-03,"North shore",1,4,25,2.69647907692308
"2377",2024-02-03,"West End",2,4,50,5.02355622931232
"2378",2024-02-04,"Central",1,4,25,NA
"2379",2024-02-04,"North shore",1,4,25,2.78985849440488
"2380",2024-02-04,"West End",2,4,50,4.99494026859504
"2381",2024-02-05,"Central",1,4,25,NA
"2382",2024-02-05,"North shore",1,4,25,2.89485184275184
"2383",2024-02-05,"West End",2,4,50,4.8688409750513
"2384",2024-02-06,"Central",1,4,25,NA
"2385",2024-02-06,"North shore",1,4,25,2.91992
"2386",2024-02-06,"West End",2,4,50,5.18829815074617
"2387",2024-02-07,"Central",1,4,25,NA
"2388",2024-02-07,"East End",1,4,25,3.02173440702782
"2389",2024-02-07,"West End",2,4,50,4.75983624544974
"2390",2024-02-08,"Central",1,4,25,NA
"2391",2024-02-08,"North shore",1,4,25,3.48719637681159
"2392",2024-02-08,"West End",2,4,50,4.42520981260965
"2393",2024-02-09,"Central",1,4,25,NA
"2394",2024-02-09,"North shore",1,4,25,3.91105572916667
"2395",2024-02-09,"West End",2,4,50,4.53880530845466
"2396",2024-02-10,"Central",1,4,25,NA
"2397",2024-02-10,"West End",3,4,75,6.6674794491891
"2398",2024-02-11,"Central",1,4,25,NA
"2399",2024-02-11,"West End",3,4,75,4.1244290857039
"2400",2024-02-12,"Central",1,4,25,NA
"2401",2024-02-12,"West End",3,4,75,4.01127867368162
"2402",2024-02-13,"Carrolls Bay",1,4,25,2.36719088888889
"2403",2024-02-13,"Central",1,4,25,NA
"2404",2024-02-13,"West End",2,4,50,2.85525723938493
"2405",2024-02-14,"Carrolls Bay",1,4,25,1.7525689453125
"2406",2024-02-14,"Central",1,4,25,NA
"2407",2024-02-14,"West End",2,4,50,3.8257223593804
"2408",2024-02-15,"Carrolls Bay",1,4,25,1.48443887587822
"2409",2024-02-15,"Central",1,4,25,NA
"2410",2024-02-15,"West End",2,4,50,3.39176581097108
"2411",2024-02-16,"Carrolls Bay",1,4,25,0.981655696202532
"2412",2024-02-16,"Central",1,4,25,NA
"2413",2024-02-16,"West End",2,4,50,3.46248490114104
"2414",2024-02-17,"Carrolls Bay",1,4,25,0.985188259958072
"2415",2024-02-17,"Central",1,4,25,NA
"2416",2024-02-17,"West End",2,4,50,3.06303887760102
"2417",2024-02-18,"Carrolls Bay",1,4,25,0.884997356828194
"2418",2024-02-18,"Central",1,4,25,NA
"2419",2024-02-18,"West End",2,4,50,2.82857393966476
"2420",2024-02-19,"Carrolls Bay",1,4,25,1.30972446689113
"2421",2024-02-19,"Central",1,4,25,NA
"2422",2024-02-19,"West End",2,4,50,2.6079496415818
"2423",2024-02-20,"Central",1,4,25,NA
"2424",2024-02-20,"West End",3,4,75,2.501532123286
"2425",2024-02-21,"Central",1,4,25,NA
"2426",2024-02-21,"West End",3,4,75,2.88104089105179
"2427",2024-02-22,"Central",1,4,25,NA
"2428",2024-02-22,"West End",3,4,75,4.46214282600063
"2429",2024-02-23,"Central",1,4,25,NA
"2430",2024-02-23,"West End",3,4,75,4.31673298941904
"2431",2024-02-24,"Central",1,4,25,NA
"2432",2024-02-24,"West End",3,4,75,4.58779868532419
"2433",2024-02-25,"Central",1,4,25,NA
"2434",2024-02-25,"West End",3,4,75,3.64196616769991
"2435",2024-02-26,"Central",1,4,25,NA
"2436",2024-02-26,"West End",3,4,75,3.18080154421899
"2437",2024-02-27,"Central",1,4,25,NA
"2438",2024-02-27,"West End",3,4,75,3.52822424924228
"2439",2024-02-28,"Central",1,4,25,NA
"2440",2024-02-28,"West End",3,4,75,3.45612896425467
"2441",2024-02-29,"Central",1,4,25,NA
"2442",2024-02-29,"West End",3,4,75,3.31456648331879
"2443",2024-03-01,"Central",1,4,25,NA
"2444",2024-03-01,"West End",3,4,75,3.49360195447486
"2445",2024-03-02,"Central",1,4,25,NA
"2446",2024-03-02,"West End",3,4,75,3.29805683463058
"2447",2024-03-03,"Central",1,4,25,NA
"2448",2024-03-03,"West End",3,4,75,3.41394271681559
"2449",2024-03-04,"Central",1,4,25,NA
"2450",2024-03-04,"West End",3,4,75,3.66322625289628
"2451",2024-03-05,"Carrolls Bay",2,4,50,4.11168282387191
"2452",2024-03-05,"Central",1,4,25,NA
"2453",2024-03-05,"West End",1,4,25,3.37858589420655
"2454",2024-03-06,"Carrolls Bay",2,4,50,4.67800159411724
"2455",2024-03-06,"Central",1,4,25,NA
"2456",2024-03-06,"West End",1,4,25,3.49199533362407
"2457",2024-03-07,"Carrolls Bay",2,4,50,3.87997734874372
"2458",2024-03-07,"Central",1,4,25,NA
"2459",2024-03-07,"West End",1,4,25,3.18887169948942
"2460",2024-03-08,"Carrolls Bay",2,4,50,4.50613656097478
"2461",2024-03-08,"Central",1,4,25,NA
"2462",2024-03-08,"West End",1,4,25,3.14224620376379
"2463",2024-03-09,"Carrolls Bay",2,4,50,3.97427976955731
"2464",2024-03-09,"Central",1,4,25,NA
"2465",2024-03-09,"West End",1,4,25,3.45605457943925
"2466",2024-03-10,"Carrolls Bay",3,4,75,3.89508550091644
"2467",2024-03-10,"Central",1,4,25,NA
"2468",2024-03-11,"Carrolls Bay",2,4,50,2.73021723971179
"2469",2024-03-11,"Central",1,4,25,NA
"2470",2024-03-11,"West End",1,4,25,5.17305015197568
"2471",2024-03-12,"Carrolls Bay",2,4,50,3.51809218390805
"2472",2024-03-12,"Central",1,4,25,NA
"2473",2024-03-12,"West End",1,4,25,7.32116669699727
"2474",2024-03-13,"Carrolls Bay",3,4,75,4.60531782012336
"2475",2024-03-13,"Central",1,4,25,NA
"2476",2024-03-14,"Carrolls Bay",3,4,75,4.94489770002254
"2477",2024-03-14,"Central",1,4,25,NA
"2478",2024-03-15,"Carrolls Bay",3,4,75,4.34206364883063
"2479",2024-03-15,"Central",1,4,25,NA
"2480",2024-03-16,"Carrolls Bay",3,4,75,4.44987637016066
"2481",2024-03-16,"Central",1,4,25,NA
"2482",2024-03-17,"Carrolls Bay",3,4,75,4.15162876356214
"2483",2024-03-17,"Central",1,4,25,NA
"2484",2024-03-18,"Carrolls Bay",2,4,50,3.45749375859197
"2485",2024-03-18,"Central",1,4,25,NA
"2486",2024-03-18,"West End",1,4,25,5.85785987376014
"2487",2024-03-19,"Carrolls Bay",1,4,25,2.50245681818182
"2488",2024-03-19,"Central",1,4,25,NA
"2489",2024-03-19,"West End",2,4,50,4.70941642112001
"2490",2024-03-20,"Central",1,4,25,NA
"2491",2024-03-20,"West End",3,4,75,5.27998993112255
"2492",2024-03-21,"Central",1,4,25,NA
"2493",2024-03-21,"West End",3,4,75,4.48754430955189
"2494",2024-03-22,"Central",1,4,25,NA
"2495",2024-03-22,"West End",3,4,75,3.97306209952761
"2496",2024-03-23,"Central",1,4,25,NA
"2497",2024-03-23,"West End",3,4,75,5.10082060917566
"2498",2024-03-24,"Central",1,4,25,NA
"2499",2024-03-24,"West End",3,4,75,3.984165725729
"2500",2024-03-25,"Central",1,4,25,NA
"2501",2024-03-25,"West End",3,4,75,4.36228646044215
"2502",2024-03-26,"Carrolls Bay",2,4,50,3.53840202259862
"2503",2024-03-26,"Central",1,4,25,NA
"2504",2024-03-26,"West End",1,4,25,4.83652426778243
"2505",2024-03-27,"Carrolls Bay",3,4,75,3.70895093426042
"2506",2024-03-27,"Central",1,4,25,NA
"2507",2024-03-28,"Carrolls Bay",3,4,75,3.89977668460925
"2508",2024-03-28,"Central",1,4,25,NA
"2509",2024-03-29,"Carrolls Bay",3,4,75,4.27621593974139
"2510",2024-03-29,"Central",1,4,25,NA
"2511",2024-03-30,"Carrolls Bay",2,4,50,3.5070848309255
"2512",2024-03-30,"Central",1,4,25,NA
"2513",2024-03-30,"West End",1,4,25,4.50272134715026
"2514",2024-03-31,"Carrolls Bay",1,4,25,3.99294672754947
"2515",2024-03-31,"Central",1,4,25,NA
"2516",2024-03-31,"West End",2,4,50,4.39686146122692
"2517",2024-04-01,"Carrolls Bay",2,4,50,4.71171093882393
"2518",2024-04-01,"Central",1,4,25,NA
"2519",2024-04-01,"West End",1,4,25,5.44404847457627
"2520",2024-04-02,"Carrolls Bay",2,4,50,4.70705611301696
"2521",2024-04-02,"Central",1,4,25,NA
"2522",2024-04-02,"West End",1,4,25,5.005868
"2523",2024-04-03,"Carrolls Bay",3,4,75,3.7864473295418
"2524",2024-04-03,"Central",1,4,25,NA
"2525",2024-04-04,"Carrolls Bay",3,4,75,3.60442434036894
"2526",2024-04-04,"Central",1,4,25,NA
"2527",2024-04-05,"Central",1,4,25,NA
"2528",2024-04-05,"West End",3,4,75,4.55333399140117
"2529",2024-04-06,"Central",1,4,25,NA
"2530",2024-04-06,"West End",3,4,75,5.23695699806653
"2531",2024-04-07,"Carrolls Bay",2,4,50,5.33737114724671
"2532",2024-04-07,"Central",1,4,25,NA
"2533",2024-04-07,"West End",1,4,25,4.95294541139241
"2534",2024-04-08,"Carrolls Bay",3,4,75,5.50346405331748
