Longitude (x),Latitude (y),Station Name,Climate ID,Date_Time,Year,Month,Day,Time,Flag,Temp ,Temp Flag,Dew Point Temp (°C),Dew Point Temp Flag,Rel Hum (%),Rel Hum Flag,Precip. Amount (mm),Precip. Amount Flag,Wind Dir (10s deg),Wind Dir Flag,Wind Spd (km/h),Wind Spd Flag,Visibility (km),Visibility Flag,Stn Press (kPa),Stn Press Flag,Hmdx,Hmdx Flag,Wind Chill,Wind Chill Flag,Weather
-79.91,43.29,HAMILTON RBG CS,6153301,4/8/2023 14:00,2023,4,8,14:00,,5,,-4.9,,49,,0,,13,,9,,,,102.03,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,4/8/2023 15:00,2023,4,8,15:00,,5,,-3.5,,54,,0,,10,,10,,,,101.98,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,4/8/2023 16:00,2023,4,8,16:00,,4.2,,-4,,55,,0,,8,,12,,,,101.93,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,4/8/2023 17:00,2023,4,8,17:00,,3.9,,-3.6,,58,,0,,8,,10,,,,101.9,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,4/8/2023 18:00,2023,4,8,18:00,,3.4,,-3.8,,59,,0,,7,,6,,,,101.88,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,4/8/2023 19:00,2023,4,8,19:00,,3.2,,-2.6,,66,,0,,7,,3,,,,101.88,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,4/8/2023 20:00,2023,4,8,20:00,,3.1,,-2.5,,67,,0,,4,,3,,,,101.87,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,4/8/2023 21:00,2023,4,8,21:00,,1.9,,-2.3,,73,,0,,,,0,,,,101.91,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,4/8/2023 22:00,2023,4,8,22:00,,1.9,,-1.3,,79,,0,,,,0,,,,101.95,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,4/8/2023 23:00,2023,4,8,23:00,,2.8,,-1.7,,72,,0,,,,0,,,,101.96,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,4/9/2023 0:00,2023,4,9,0:00,,2.9,,-1.8,,71,,0,,,,0,,,,101.98,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,4/9/2023 1:00,2023,4,9,1:00,,2.2,,-1.9,,74,,0,,,,0,,,,101.99,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,4/9/2023 2:00,2023,4,9,2:00,,0.1,,-2.5,,82,,0,,,,0,,,,102.01,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,4/9/2023 3:00,2023,4,9,3:00,,-0.3,,-3,,82,,0,,3,,3,,,,102.02,,,,-1,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,4/9/2023 4:00,2023,4,9,4:00,,-1.2,,-3.9,,82,,0,,,,0,,,,102.05,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,4/9/2023 5:00,2023,4,9,5:00,,-1.5,,-3.9,,84,,0,,,,0,,,,102.11,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,4/9/2023 6:00,2023,4,9,6:00,,-2,,-3.9,,87,,0,,,,0,,,,102.18,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,4/9/2023 7:00,2023,4,9,7:00,,1,,-1.9,,81,,0,,,,0,,,,102.27,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,4/9/2023 8:00,2023,4,9,8:00,,4.5,,-1.2,,66,,0,,9,,5,,,,102.3,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,4/9/2023 9:00,2023,4,9,9:00,,5.5,,-2,,58,,0,,11,,8,,,,102.31,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,4/9/2023 10:00,2023,4,9,10:00,,5.9,,-2.7,,54,,0,,11,,8,,,,102.29,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,4/9/2023 11:00,2023,4,9,11:00,,7.1,,-1.7,,53,,0,,7,,8,,,,102.27,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,4/9/2023 12:00,2023,4,9,12:00,,7.9,,-1.2,,53,,0,,9,,9,,,,102.23,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,4/9/2023 13:00,2023,4,9,13:00,,8.1,,-0.6,,54,,0,,14,,9,,,,102.18,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,4/9/2023 14:00,2023,4,9,14:00,,8.4,,-1.4,,50,,0,,12,,9,,,,102.13,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,4/9/2023 15:00,2023,4,9,15:00,,8.4,,-2,,48,,0,,8,,10,,,,102.08,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,4/9/2023 16:00,2023,4,9,16:00,,8.6,,-2.3,,46,,0,,7,,10,,,,102,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,4/9/2023 17:00,2023,4,9,17:00,,8,,-3.1,,45,,0,,7,,11,,,,101.96,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,4/9/2023 18:00,2023,4,9,18:00,,8,,-3.3,,45,,0,,7,,7,,,,101.9,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,4/9/2023 19:00,2023,4,9,19:00,,5.9,,-1,,61,,0,,,,0,,,,101.86,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,4/9/2023 20:00,2023,4,9,20:00,,3.9,,-1.3,,69,,0,,,,0,,,,101.88,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,4/9/2023 21:00,2023,4,9,21:00,,2.9,,-1.7,,71,,0,,,,0,,,,101.89,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,4/9/2023 22:00,2023,4,9,22:00,,2.2,,-1.8,,75,,0,,29,,3,,,,101.86,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,4/9/2023 23:00,2023,4,9,23:00,,3,,-0.4,,78,,0,,27,,4,,,,101.84,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,4/10/2023 0:00,2023,4,10,0:00,,3.8,,-1.3,,70,,0,,26,,3,,,,101.82,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,4/10/2023 1:00,2023,4,10,1:00,,3.2,,-1.7,,70,,0,,27,,3,,,,101.78,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,4/10/2023 2:00,2023,4,10,2:00,,4.1,,-1.7,,66,,0,,27,,6,,,,101.76,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,4/10/2023 3:00,2023,4,10,3:00,,3.4,,-1.9,,68,,0,,28,,5,,,,101.75,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,4/10/2023 4:00,2023,4,10,4:00,,2.5,,-2,,72,,0,,25,,4,,,,101.76,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,4/10/2023 5:00,2023,4,10,5:00,,2.3,,-2.2,,72,,0,,27,,5,,,,101.78,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,4/10/2023 6:00,2023,4,10,6:00,,2,,-2.2,,74,,0,,25,,3,,,,101.81,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,4/10/2023 7:00,2023,4,10,7:00,,4.5,,-1.6,,65,,0,,26,,3,,,,101.85,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,4/10/2023 8:00,2023,4,10,8:00,,8.6,,-0.5,,53,,0,,24,,4,,,,101.85,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,4/10/2023 9:00,2023,4,10,9:00,,11.1,,-1.4,,42,,0,,25,,10,,,,101.81,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,4/10/2023 10:00,2023,4,10,10:00,,13.9,,0.7,,40,,0,,26,,9,,,,101.79,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,4/10/2023 11:00,2023,4,10,11:00,,15.4,,0.2,,35,,0,,24,,11,,,,101.74,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,4/10/2023 12:00,2023,4,10,12:00,,17.1,,-0.7,,30,,0,,25,,10,,,,101.65,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,4/10/2023 13:00,2023,4,10,13:00,,18.4,,1,,31,,0,,23,,10,,,,101.55,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,4/10/2023 14:00,2023,4,10,14:00,,19.2,,0.6,,29,,0,,24,,10,,,,101.48,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,4/10/2023 15:00,2023,4,10,15:00,,19.6,,-0.1,,27,,0,,25,,7,,,,101.4,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,4/10/2023 16:00,2023,4,10,16:00,,19.1,,0.1,,28,,0,,23,,10,,,,101.35,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,4/10/2023 17:00,2023,4,10,17:00,,19,,-0.1,,28,,0,,24,,10,,,,101.31,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,4/10/2023 18:00,2023,4,10,18:00,,17.5,,0.4,,31,,0,,22,,7,,,,101.26,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,4/10/2023 19:00,2023,4,10,19:00,,16.1,,-0.7,,32,,0,,25,,8,,,,101.29,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,4/10/2023 20:00,2023,4,10,20:00,,14.2,,-0.7,,36,,0,,26,,5,,,,101.33,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,4/10/2023 21:00,2023,4,10,21:00,,12.7,,-0.6,,40,,0,,25,,6,,,,101.31,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,4/10/2023 22:00,2023,4,10,22:00,,11.8,,-0.8,,41,,0,,26,,7,,,,101.25,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,4/10/2023 23:00,2023,4,10,23:00,,10.9,,-1.2,,43,,0,,25,,7,,,,101.16,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,4/11/2023 0:00,2023,4,11,0:00,,9.8,,-1.5,,45,,0,,24,,8,,,,101.11,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,4/11/2023 1:00,2023,4,11,1:00,,9.8,,-2.7,,41,,0,,26,,9,,,,101.09,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,4/11/2023 2:00,2023,4,11,2:00,,9,,-3.8,,40,,0,,26,,9,,,,101.01,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,4/11/2023 3:00,2023,4,11,3:00,,7.9,,-4.7,,41,,0,,26,,7,,,,100.95,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,4/11/2023 4:00,2023,4,11,4:00,,7.8,,-4.4,,42,,0,,26,,9,,,,100.95,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,4/11/2023 5:00,2023,4,11,5:00,,7.6,,-3.3,,46,,0,,27,,9,,,,100.89,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,4/11/2023 6:00,2023,4,11,6:00,,7.5,,-2.4,,49,,0,,26,,8,,,,100.91,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,4/11/2023 7:00,2023,4,11,7:00,,8.5,,-1.6,,49,,0,,26,,10,,,,100.88,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,4/11/2023 8:00,2023,4,11,8:00,,11.4,,-0.5,,44,,0,,26,,10,,,,100.82,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,4/11/2023 9:00,2023,4,11,9:00,,15.1,,0.1,,36,,0,,26,,15,,,,100.73,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,4/11/2023 10:00,2023,4,11,10:00,,17.9,,1.5,,33,,0,,25,,14,,,,100.64,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,4/11/2023 11:00,2023,4,11,11:00,,20.3,,2.5,,31,,0,,27,,18,,,,100.57,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,4/11/2023 12:00,2023,4,11,12:00,,22.4,,3.9,,30,,0,,26,,19,,,,100.47,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,4/11/2023 13:00,2023,4,11,13:00,,22.3,,4.1,,30,,0,,27,,19,,,,100.4,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,4/11/2023 14:00,2023,4,11,14:00,,23.3,,4.9,,30,,0,,29,,23,,,,100.34,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,4/11/2023 15:00,2023,4,11,15:00,,22.6,,4.8,,31,,0,,27,,24,,,,100.31,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,4/11/2023 16:00,2023,4,11,16:00,,22.1,,4.6,,32,,0,,27,,21,,,,100.28,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,4/11/2023 17:00,2023,4,11,17:00,,22.1,,4.8,,32,,0,,27,,21,,,,100.25,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,4/11/2023 18:00,2023,4,11,18:00,,21.5,,4.7,,33,,0,,27,,18,,,,100.23,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,4/11/2023 19:00,2023,4,11,19:00,,20.6,,4.9,,36,,0,,26,,13,,,,100.19,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,4/11/2023 20:00,2023,4,11,20:00,,18.7,,5.1,,41,,0,,25,,9,,,,100.21,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,4/11/2023 21:00,2023,4,11,21:00,,17.6,,5.3,,44,,0,,25,,8,,,,100.22,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,4/11/2023 22:00,2023,4,11,22:00,,16.6,,5.3,,47,,0,,24,,5,,,,100.22,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,4/11/2023 23:00,2023,4,11,23:00,,16.3,,4.8,,47,,0,,24,,4,,,,100.22,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,4/12/2023 0:00,2023,4,12,0:00,,15.9,,4.8,,47,,0,,26,,4,,,,100.22,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,4/12/2023 1:00,2023,4,12,1:00,,16.6,,4.6,,45,,0,,26,,6,,,,100.22,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,4/12/2023 2:00,2023,4,12,2:00,,15.6,,4.8,,48,,0,,25,,4,,,,100.16,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,4/12/2023 3:00,2023,4,12,3:00,,14.8,,5.2,,53,,0,,26,,5,,,,100.11,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,4/12/2023 4:00,2023,4,12,4:00,,14.4,,5.4,,55,,0,,26,,6,,,,100.1,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,4/12/2023 5:00,2023,4,12,5:00,,14,,5.4,,56,,0,,26,,7,,,,100.1,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,4/12/2023 6:00,2023,4,12,6:00,,13.3,,5.3,,59,,0,,26,,5,,,,100.1,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,4/12/2023 7:00,2023,4,12,7:00,,14.4,,5.3,,54,,0,,25,,7,,,,100.1,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,4/12/2023 8:00,2023,4,12,8:00,,16,,6,,52,,0,,25,,6,,,,100.08,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,4/12/2023 9:00,2023,4,12,9:00,,19.6,,6.9,,44,,0,,26,,14,,,,100.03,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,4/12/2023 10:00,2023,4,12,10:00,,21.6,,7.5,,40,,0,,25,,15,,,,99.99,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,4/12/2023 11:00,2023,4,12,11:00,,23.8,,9,,39,,0,,25,,12,,,,99.97,,25,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,4/12/2023 12:00,2023,4,12,12:00,,24.9,,7.7,,33,,0,,27,,19,,,,99.89,,25,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,4/12/2023 13:00,2023,4,12,13:00,,26,,7.5,,31,,0,,25,,18,,,,99.78,,26,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,4/12/2023 14:00,2023,4,12,14:00,,26.8,,7.1,,29,,0,,25,,16,,,,99.72,,27,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,4/12/2023 15:00,2023,4,12,15:00,,27,,5.8,,26,,0,,27,,20,,,,99.68,,27,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,4/12/2023 16:00,2023,4,12,16:00,,26.9,,6.9,,28,,0,,28,,16,,,,99.65,,27,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,4/12/2023 17:00,2023,4,12,17:00,,24.3,,7.6,,34,,0,,23,,17,,,,99.66,,25,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,4/12/2023 18:00,2023,4,12,18:00,,23.6,,6.4,,33,,0,,23,,15,,,,99.62,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,4/12/2023 19:00,2023,4,12,19:00,,22.4,,6.5,,36,,0,,26,,14,,,,99.62,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,4/12/2023 20:00,2023,4,12,20:00,,20.9,,6.7,,40,,0,,25,,12,,,,99.65,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,4/12/2023 21:00,2023,4,12,21:00,,19.8,,6.8,,43,,0,,24,,11,,,,99.66,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,4/12/2023 22:00,2023,4,12,22:00,,18.9,,7.2,,46,,0,,26,,9,,,,99.68,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,4/12/2023 23:00,2023,4,12,23:00,,17.9,,7.5,,50,,0,,25,,6,,,,99.72,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,4/13/2023 0:00,2023,4,13,0:00,,17.5,,7.9,,53,,0,,25,,8,,,,99.72,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,4/13/2023 1:00,2023,4,13,1:00,,17.1,,7.9,,55,,0,,26,,9,,,,99.71,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,4/13/2023 2:00,2023,4,13,2:00,,16.5,,7.7,,56,,0,,25,,7,,,,99.71,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,4/13/2023 3:00,2023,4,13,3:00,,16,,7.3,,56,,0,,26,,6,,,,99.74,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,4/13/2023 4:00,2023,4,13,4:00,,14.7,,7.2,,60,,0,,27,,5,,,,99.77,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,4/13/2023 5:00,2023,4,13,5:00,,14.4,,6.8,,60,,0,,26,,6,,,,99.82,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,4/13/2023 6:00,2023,4,13,6:00,,14.9,,6.8,,58,,0,,26,,9,,,,99.86,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,4/13/2023 7:00,2023,4,13,7:00,,16.2,,6.9,,54,,0,,25,,10,,,,99.9,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,4/13/2023 8:00,2023,4,13,8:00,,18.3,,7,,48,,0,,26,,13,,,,99.9,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,4/13/2023 9:00,2023,4,13,9:00,,21,,8.3,,44,,0,,26,,12,,,,99.87,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,4/13/2023 10:00,2023,4,13,10:00,,22.9,,7.6,,37,,0,,26,,17,,,,99.86,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,4/13/2023 11:00,2023,4,13,11:00,,25,,9.2,,37,,0,,26,,12,,,,99.85,,26,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,4/13/2023 12:00,2023,4,13,12:00,,26.5,,8.3,,32,,0,,24,,12,,,,99.81,,27,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,4/13/2023 13:00,2023,4,13,13:00,,28,,7.9,,28,,0,,26,,16,,,,99.76,,28,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,4/13/2023 14:00,2023,4,13,14:00,,28.6,,6.8,,25,,0,,27,,21,,,,99.72,,29,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,4/13/2023 15:00,2023,4,13,15:00,,28.4,,6.7,,25,,0,,23,,15,,,,99.65,,28,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,4/13/2023 16:00,2023,4,13,16:00,,27.5,,5.6,,25,,0,,24,,17,,,,99.63,,27,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,4/13/2023 17:00,2023,4,13,17:00,,26.6,,5.9,,27,,0,,25,,13,,,,99.65,,26,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,4/13/2023 18:00,2023,4,13,18:00,,25.1,,5.4,,28,,0,,24,,12,,,,99.67,,25,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,4/13/2023 19:00,2023,4,13,19:00,,23.2,,5.5,,32,,0,,25,,8,,,,99.71,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,4/13/2023 20:00,2023,4,13,20:00,,21.5,,5.4,,35,,0,,25,,6,,,,99.79,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,4/13/2023 21:00,2023,4,13,21:00,,19.6,,5.9,,41,,0,,26,,5,,,,99.83,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,4/13/2023 22:00,2023,4,13,22:00,,19.1,,5.3,,40,,0,,26,,5,,,,99.86,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,4/13/2023 23:00,2023,4,13,23:00,,17.6,,5.2,,44,,0,,,,0,,,,99.88,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,4/14/2023 0:00,2023,4,14,0:00,,16.2,,5.3,,49,,0,,,,0,,,,99.88,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,4/14/2023 1:00,2023,4,14,1:00,,16.3,,5.3,,48,,0,,26,,4,,,,99.87,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,4/14/2023 2:00,2023,4,14,2:00,,16.3,,4.8,,47,,0,,26,,6,,,,99.84,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,4/14/2023 3:00,2023,4,14,3:00,,16.1,,4.6,,46,,0,,,,0,,,,99.83,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,4/14/2023 4:00,2023,4,14,4:00,,14.9,,4.8,,51,,0,,26,,7,,,,99.87,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,4/14/2023 5:00,2023,4,14,5:00,,13.6,,4.8,,55,,0,,29,,7,,,,99.9,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,4/14/2023 6:00,2023,4,14,6:00,,13.4,,5,,57,,0,,26,,3,,,,99.92,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,4/14/2023 7:00,2023,4,14,7:00,,15.9,,5.5,,50,,0,,26,,6,,,,99.98,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,4/14/2023 8:00,2023,4,14,8:00,,18.7,,6.6,,45,,0,,24,,5,,,,100,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,4/14/2023 9:00,2023,4,14,9:00,,22,,6.1,,36,,0,,24,,5,,,,99.97,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,4/14/2023 10:00,2023,4,14,10:00,,24.9,,6.6,,31,,0,,18,,5,,,,99.95,,25,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,4/14/2023 11:00,2023,4,14,11:00,,26.5,,5.6,,26,,0,,18,,7,,,,99.94,,26,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,4/14/2023 12:00,2023,4,14,12:00,,27.6,,5.5,,24,,0,,20,,6,,,,99.86,,27,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,4/14/2023 13:00,2023,4,14,13:00,,27.3,,5.5,,25,,0,,19,,7,,,,99.82,,27,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,4/14/2023 14:00,2023,4,14,14:00,,27.1,,5.3,,25,,0,,14,,9,,,,99.78,,26,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,4/14/2023 15:00,2023,4,14,15:00,,27.9,,3.6,,21,,0,,12,,10,,,,99.74,,27,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,4/14/2023 16:00,2023,4,14,16:00,,27.6,,3.6,,21,,0,,12,,6,,,,99.71,,26,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,4/14/2023 17:00,2023,4,14,17:00,,26.3,,4.2,,24,,0,,5,,6,,,,99.69,,25,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,4/14/2023 18:00,2023,4,14,18:00,,26.1,,3.4,,23,,0,,20,,3,,,,99.7,,25,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,4/14/2023 19:00,2023,4,14,19:00,,23,,4.5,,30,,0,,,,0,,,,99.67,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,4/14/2023 20:00,2023,4,14,20:00,,14.5,,5.5,,55,,0,,13,,3,,,,99.72,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,4/14/2023 21:00,2023,4,14,21:00,,12.3,,5.2,,62,,0,,5,,6,,,,99.77,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,4/14/2023 22:00,2023,4,14,22:00,,11.1,,5.3,,68,,0,,,,0,,,,99.79,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,4/14/2023 23:00,2023,4,14,23:00,,11,,5.6,,69,,0,,28,,4,,,,99.76,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,4/15/2023 0:00,2023,4,15,0:00,,10.2,,5.5,,72,,0,,,,0,,,,99.77,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,4/15/2023 1:00,2023,4,15,1:00,,10.3,,5.5,,72,,0,,,,0,,,,99.77,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,4/15/2023 2:00,2023,4,15,2:00,,9.5,,5.4,,76,,0,,,,0,,,,99.76,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,4/15/2023 3:00,2023,4,15,3:00,,10.2,,5.3,,72,,0,,,,0,,,,99.74,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,4/15/2023 4:00,2023,4,15,4:00,,9.8,,5.2,,73,,0,,4,,3,,,,99.73,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,4/15/2023 5:00,2023,4,15,5:00,,9.4,,5.4,,76,,0,,,,0,,,,99.73,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,4/15/2023 6:00,2023,4,15,6:00,,8.7,,5,,78,,0,,,,0,,,,99.75,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,4/15/2023 7:00,2023,4,15,7:00,,11.2,,6.4,,73,,0,,5,,3,,,,99.82,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,4/15/2023 8:00,2023,4,15,8:00,,12.8,,5.8,,63,,0,,,,0,,,,99.87,,,,,,NA
